Time	TH	ErrorTH	H	HD=0	HD=1	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba
3.7600	0.0033	0.0001	0.4054	0.9878	0.0122	B	0.000004	0.000003	A -- B	0.000004	0.000003	B -- D	0.000012	0.000005	A -- B -- T	0.000006	0.000003	A -- B -- T -- D	0.000016	0.000006	T -- D	0.000012	0.000005	A -- T	0.000004	0.000003	B -- T	0.000011	0.000005	A -- B -- D	0.000010	0.000004	A -- C	0.000046	0.000010	A -- D	0.000034	0.000008	B -- C	0.000273	0.000023	A -- B -- C	0.000232	0.000021	B -- C -- D	0.001028	0.000045	C	0.019554	0.000196	A -- C -- D	0.002704	0.000073	A -- T -- C -- D	0.006162	0.000111	T -- C	0.000194	0.000019	A -- B -- T -- C -- D	0.001483	0.000054	B -- T -- C	0.000451	0.000030	C -- D	0.952055	0.000302	B -- T -- C -- D	0.002076	0.000064	A -- T -- C	0.000241	0.000022	D	0.011040	0.000148	T -- C -- D	0.000799	0.000039	A -- B -- T -- C	0.000533	0.000032	<nil>	0.000234	0.000022	A -- T -- D	0.000070	0.000012	B -- T -- D	0.000031	0.000008	A -- B -- C -- D	0.000679	0.000036
3.7700	0.0033	0.0001	0.4025	0.9879	0.0121	B	0.000004	0.000003	A -- B	0.000004	0.000003	B -- D	0.000012	0.000005	A -- B -- T	0.000006	0.000003	A -- B -- T -- D	0.000018	0.000006	T -- D	0.000016	0.000005	A -- T	0.000004	0.000003	B -- T	0.000010	0.000004	A -- B -- D	0.000010	0.000004	A -- C	0.000046	0.000010	A -- D	0.000033	0.000008	B -- C	0.000268	0.000023	A -- B -- C	0.000231	0.000021	B -- C -- D	0.001018	0.000045	T -- C -- D	0.000810	0.000040	C	0.019363	0.000195	A -- C -- D	0.002665	0.000073	A -- T -- C -- D	0.006106	0.000110	T -- C	0.000200	0.000020	A -- B -- T -- C -- D	0.001475	0.000054	B -- T -- C	0.000452	0.000030	C -- D	0.952498	0.000301	D	0.010924	0.000147	B -- T -- C -- D	0.002062	0.000064	A -- T -- C	0.000237	0.000022	A -- B -- T -- C	0.000531	0.000032	<nil>	0.000227	0.000021	A -- T -- D	0.000068	0.000012	B -- T -- D	0.000028	0.000007	A -- B -- C -- D	0.000676	0.000036
3.7800	0.0033	0.0001	0.3994	0.9880	0.0120	B	0.000004	0.000003	A -- B	0.000004	0.000003	B -- D	0.000011	0.000005	T -- D	0.000016	0.000006	A -- B -- T	0.000006	0.000003	A -- B -- T -- D	0.000018	0.000006	A -- T	0.000004	0.000003	B -- T	0.000010	0.000004	A -- B -- D	0.000008	0.000004	A -- C	0.000044	0.000009	A -- D	0.000032	0.000008	B -- C	0.000261	0.000023	A -- B -- C	0.000231	0.000021	B -- C -- D	0.001011	0.000045	C	0.019187	0.000194	A -- C -- D	0.002635	0.000072	A -- T -- C -- D	0.006046	0.000110	T -- C	0.000198	0.000020	A -- B -- T -- C -- D	0.001471	0.000054	B -- T -- C	0.000443	0.000030	C -- D	0.952939	0.000299	B -- T -- C -- D	0.002038	0.000063	A -- T -- C	0.000234	0.000022	D	0.010810	0.000146	A -- B -- T -- C	0.000533	0.000033	<nil>	0.000222	0.000021	T -- C -- D	0.000816	0.000040	A -- T -- D	0.000069	0.000012	B -- T -- D	0.000025	0.000007	A -- B -- C -- D	0.000674	0.000036
3.7900	0.0032	0.0001	0.3964	0.9881	0.0119	B	0.000006	0.000003	T	0.000001	0.000001	B -- D	0.000008	0.000004	T -- D	0.000015	0.000005	A -- B	0.000003	0.000002	A -- B -- T	0.000006	0.000003	A -- B -- T -- D	0.000016	0.000006	A -- T	0.000004	0.000003	B -- T	0.000009	0.000004	A -- B -- D	0.000008	0.000004	A -- C	0.000044	0.000009	A -- D	0.000029	0.000008	B -- C	0.000257	0.000023	A -- B -- C	0.000233	0.000021	B -- C -- D	0.001001	0.000044	C	0.019042	0.000193	A -- C -- D	0.002620	0.000072	A -- T -- C -- D	0.005997	0.000109	T -- C	0.000197	0.000020	A -- B -- T -- C -- D	0.001469	0.000054	B -- T -- C	0.000440	0.000029	C -- D	0.953348	0.000298	B -- T -- C -- D	0.002015	0.000063	A -- T -- C	0.000232	0.000021	D	0.010710	0.000145	A -- B -- T -- C	0.000533	0.000032	<nil>	0.000216	0.000021	T -- C -- D	0.000790	0.000039	A -- T -- D	0.000069	0.000012	B -- T -- D	0.000022	0.000007	A -- B -- C -- D	0.000660	0.000036
3.8000	0.0032	0.0001	0.3935	0.9882	0.0118	B	0.000006	0.000003	T	0.000002	0.000002	B -- D	0.000008	0.000004	T -- D	0.000011	0.000005	A -- B	0.000004	0.000003	A -- B -- T	0.000005	0.000003	A -- B -- T -- D	0.000016	0.000006	A -- T	0.000004	0.000003	B -- T	0.000009	0.000004	A -- B -- D	0.000009	0.000004	A -- C	0.000044	0.000009	A -- D	0.000027	0.000007	B -- C	0.000249	0.000022	A -- B -- C	0.000238	0.000022	B -- C -- D	0.001000	0.000044	C	0.018889	0.000192	A -- C -- D	0.002595	0.000072	A -- T -- C -- D	0.005955	0.000109	T -- C	0.000197	0.000020	A -- B -- T -- C -- D	0.001473	0.000054	B -- T -- C	0.000451	0.000030	C -- D	0.953745	0.000297	B -- T -- C -- D	0.001976	0.000062	A -- T -- C	0.000225	0.000021	D	0.010613	0.000145	A -- B -- T -- C	0.000519	0.000032	<nil>	0.000214	0.000021	T -- C -- D	0.000784	0.000039	A -- T -- D	0.000066	0.000011	B -- T -- D	0.000022	0.000007	A -- B -- C -- D	0.000645	0.000036
3.8100	0.0032	0.0001	0.3906	0.9883	0.0117	T -- D	0.000012	0.000005	B	0.000006	0.000003	T	0.000002	0.000002	B -- D	0.000008	0.000004	A -- B -- T -- D	0.000016	0.000006	A -- B -- T	0.000004	0.000003	A -- T	0.000004	0.000003	B -- T	0.000010	0.000004	A -- B	0.000004	0.000003	A -- B -- D	0.000011	0.000005	A -- C	0.000044	0.000009	A -- D	0.000025	0.000007	B -- C	0.000241	0.000022	A -- B -- C	0.000241	0.000022	B -- C -- D	0.000989	0.000044	C	0.018736	0.000192	A -- C -- D	0.002564	0.000071	A -- T -- C -- D	0.005905	0.000108	T -- C	0.000188	0.000019	A -- B -- T -- C -- D	0.001467	0.000054	B -- T -- C	0.000452	0.000030	C -- D	0.954157	0.000296	B -- T -- C -- D	0.001942	0.000062	A -- T -- C	0.000224	0.000021	D	0.010510	0.000144	T -- C -- D	0.000786	0.000039	A -- B -- T -- C	0.000513	0.000032	<nil>	0.000214	0.000021	A -- T -- D	0.000064	0.000011	B -- T -- D	0.000020	0.000006	A -- B -- C -- D	0.000641	0.000035
3.8200	0.0032	0.0001	0.3876	0.9884	0.0116	A -- T	0.000002	0.000002	T -- D	0.000010	0.000004	T	0.000001	0.000001	B -- D	0.000006	0.000003	B	0.000008	0.000004	A -- B -- T -- D	0.000019	0.000006	A -- B -- D	0.000010	0.000004	A -- B -- T	0.000006	0.000003	B -- T	0.000010	0.000004	A -- B	0.000004	0.000003	A -- C	0.000044	0.000009	A -- D	0.000024	0.000007	B -- C	0.000237	0.000022	A -- B -- C	0.000244	0.000022	B -- C -- D	0.000987	0.000044	C	0.018578	0.000191	A -- C -- D	0.002538	0.000071	A -- T -- C -- D	0.005860	0.000108	T -- C	0.000176	0.000018	A -- B -- T -- C -- D	0.001449	0.000053	B -- T -- C	0.000451	0.000030	C -- D	0.954581	0.000294	B -- T -- C -- D	0.001908	0.000061	A -- T -- C	0.000227	0.000021	D	0.010400	0.000143	T -- C -- D	0.000794	0.000039	A -- B -- T -- C	0.000503	0.000032	<nil>	0.000212	0.000021	A -- T -- D	0.000061	0.000011	B -- T -- D	0.000020	0.000006	A -- B -- C -- D	0.000628	0.000035
3.8300	0.0031	0.0001	0.3846	0.9885	0.0115	A -- T	0.000002	0.000002	T -- D	0.000008	0.000004	B -- D	0.000006	0.000003	B	0.000008	0.000004	A -- B -- T -- D	0.000019	0.000006	A -- B -- T	0.000007	0.000004	B -- T	0.000010	0.000004	A -- B	0.000004	0.000003	A -- C	0.000042	0.000009	A -- B -- D	0.000012	0.000005	A -- D	0.000022	0.000007	B -- C	0.000239	0.000022	A -- B -- C	0.000243	0.000022	B -- C -- D	0.000976	0.000044	C	0.018413	0.000190	A -- C -- D	0.002520	0.000071	A -- T -- C -- D	0.005847	0.000108	T -- C	0.000171	0.000018	A -- B -- T -- C -- D	0.001403	0.000053	B -- T -- C	0.000444	0.000030	C -- D	0.954993	0.000293	B -- T -- C -- D	0.001897	0.000061	A -- T -- C	0.000229	0.000021	D	0.010300	0.000143	T -- C -- D	0.000780	0.000039	A -- B -- T -- C	0.000497	0.000031	<nil>	0.000208	0.000020	A -- T -- D	0.000058	0.000011	B -- T -- D	0.000020	0.000006	A -- B -- C -- D	0.000621	0.000035
3.8400	0.0030	0.0001	0.3816	0.9886	0.0114	A -- T	0.000002	0.000002	T -- D	0.000010	0.000004	B -- D	0.000006	0.000003	B	0.000008	0.000004	A -- B -- T -- D	0.000020	0.000006	A -- D	0.000019	0.000006	A -- B -- T	0.000008	0.000004	A -- C	0.000042	0.000009	B -- T	0.000010	0.000004	A -- B	0.000004	0.000003	A -- B -- C	0.000241	0.000022	A -- B -- D	0.000012	0.000005	B -- C	0.000239	0.000022	B -- C -- D	0.000966	0.000044	C	0.018266	0.000189	A -- C -- D	0.002499	0.000071	A -- T -- C -- D	0.005812	0.000107	T -- C	0.000168	0.000018	A -- B -- T -- C -- D	0.001353	0.000052	B -- T -- C	0.000443	0.000030	C -- D	0.955398	0.000292	B -- T -- C -- D	0.001909	0.000061	A -- T -- C	0.000225	0.000021	D	0.010182	0.000142	T -- C -- D	0.000782	0.000039	A -- B -- T -- C	0.000495	0.000031	<nil>	0.000202	0.000020	A -- T -- D	0.000055	0.000010	B -- T -- D	0.000018	0.000006	A -- B -- C -- D	0.000606	0.000035
3.8500	0.0030	0.0001	0.3787	0.9887	0.0113	A -- T	0.000002	0.000002	T -- D	0.000011	0.000004	B -- D	0.000006	0.000003	B	0.000008	0.000004	A -- B -- T -- D	0.000020	0.000006	A -- D	0.000018	0.000006	A -- B -- T	0.000008	0.000004	A -- C	0.000042	0.000009	B -- T	0.000010	0.000004	A -- B	0.000004	0.000003	A -- B -- D	0.000012	0.000005	A -- B -- C	0.000246	0.000022	B -- C	0.000228	0.000021	B -- C -- D	0.000957	0.000043	T -- C -- D	0.000789	0.000039	C	0.018103	0.000188	A -- C -- D	0.002477	0.000070	A -- T -- C -- D	0.005769	0.000107	T -- C	0.000172	0.000018	C -- D	0.955801	0.000290	B -- T -- C -- D	0.001915	0.000061	A -- T -- C	0.000220	0.000021	D	0.010084	0.000141	A -- B -- T -- C -- D	0.001317	0.000051	B -- T -- C	0.000433	0.000029	A -- B -- T -- C	0.000492	0.000031	<nil>	0.000199	0.000020	A -- T -- D	0.000053	0.000010	B -- T -- D	0.000017	0.000006	A -- B -- C -- D	0.000586	0.000034
3.8600	0.0029	0.0001	0.3760	0.9888	0.0112	A -- T	0.000002	0.000002	T	0.000000	0.000000	T -- D	0.000007	0.000004	B -- D	0.000005	0.000003	B	0.000008	0.000004	A -- B -- T -- D	0.000021	0.000006	A -- D	0.000018	0.000006	A -- B -- T	0.000008	0.000004	A -- C	0.000042	0.000009	B -- T	0.000010	0.000004	A -- B	0.000004	0.000003	A -- B -- D	0.000012	0.000005	A -- B -- C	0.000245	0.000022	A -- C -- D	0.002448	0.000070	B -- C	0.000220	0.000021	C	0.017967	0.000188	A -- T -- C -- D	0.005741	0.000107	T -- C	0.000167	0.000018	A -- B -- T -- C -- D	0.001285	0.000050	B -- T -- C	0.000439	0.000029	C -- D	0.956170	0.000289	B -- T -- C -- D	0.001881	0.000061	A -- T -- C	0.000220	0.000021	D	0.009993	0.000141	A -- B -- T -- C	0.000479	0.000031	T -- C -- D	0.000807	0.000039	<nil>	0.000194	0.000020	A -- T -- D	0.000051	0.000010	B -- T -- D	0.000016	0.000006	A -- B -- C -- D	0.000583	0.000034	B -- C -- D	0.000957	0.000043
3.8700	0.0029	0.0001	0.3730	0.9890	0.0110	A -- T	0.000002	0.000002	T	0.000002	0.000002	T -- D	0.000006	0.000003	B -- D	0.000003	0.000002	B	0.000008	0.000004	A -- B -- T -- D	0.000017	0.000006	A -- D	0.000018	0.000006	A -- B -- T	0.000008	0.000004	A -- C	0.000040	0.000009	B -- T	0.000008	0.000004	A -- B	0.000004	0.000003	A -- B -- D	0.000012	0.000005	A -- B -- C	0.000253	0.000022	B -- C	0.000212	0.000020	A -- C -- D	0.002437	0.000070	T -- C -- D	0.000798	0.000039	C	0.017836	0.000187	A -- T -- C -- D	0.005716	0.000107	T -- C	0.000161	0.000017	C -- D	0.956567	0.000288	B -- T -- C -- D	0.001865	0.000061	A -- T -- C	0.000220	0.000021	D	0.009887	0.000140	A -- B -- T -- C -- D	0.001246	0.000050	B -- T -- C	0.000434	0.000029	A -- B -- T -- C	0.000470	0.000030	<nil>	0.000190	0.000019	A -- T -- D	0.000050	0.000010	B -- T -- D	0.000021	0.000006	A -- B -- C -- D	0.000553	0.000033	B -- C -- D	0.000955	0.000043
3.8800	0.0028	0.0001	0.3701	0.9890	0.0110	A -- T	0.000002	0.000002	B -- D	0.000002	0.000002	B	0.000008	0.000004	A -- B -- T -- D	0.000016	0.000006	A -- D	0.000016	0.000006	A -- B -- T	0.000008	0.000004	A -- C	0.000037	0.000009	T	0.000004	0.000003	B -- T	0.000006	0.000003	A -- B	0.000004	0.000003	A -- B -- D	0.000014	0.000005	A -- B -- C	0.000255	0.000022	B -- C	0.000209	0.000020	A -- C -- D	0.002426	0.000070	B -- C -- D	0.000932	0.000043	T -- C -- D	0.000792	0.000039	C	0.017695	0.000186	A -- T -- C -- D	0.005688	0.000106	T -- C	0.000158	0.000017	C -- D	0.956951	0.000287	B -- T -- C -- D	0.001844	0.000060	A -- T -- C	0.000214	0.000021	D	0.009794	0.000139	A -- B -- T -- C -- D	0.001233	0.000049	B -- T -- C	0.000432	0.000029	A -- B -- T -- C	0.000459	0.000030	<nil>	0.000188	0.000019	A -- T -- D	0.000050	0.000010	B -- T -- D	0.000020	0.000006	T -- D	0.000008	0.000004	A -- B -- C -- D	0.000534	0.000032
3.8900	0.0028	0.0001	0.3672	0.9891	0.0109	A -- T	0.000002	0.000002	B -- D	0.000002	0.000002	B	0.000008	0.000004	B -- T	0.000006	0.000003	B -- T -- D	0.000018	0.000006	A -- B -- T -- D	0.000016	0.000006	A -- D	0.000016	0.000006	A -- B -- T	0.000008	0.000004	A -- C	0.000035	0.000008	T	0.000004	0.000003	A -- B	0.000004	0.000003	A -- B -- D	0.000014	0.000005	A -- B -- C	0.000249	0.000022	B -- C	0.000210	0.000020	A -- C -- D	0.002401	0.000069	T -- C -- D	0.000775	0.000039	C	0.017551	0.000186	A -- T -- C -- D	0.005649	0.000106	T -- C	0.000150	0.000017	C -- D	0.957338	0.000286	B -- T -- C -- D	0.001830	0.000060	A -- T -- C	0.000210	0.000020	D	0.009709	0.000139	A -- B -- T -- C -- D	0.001232	0.000049	B -- T -- C	0.000436	0.000029	A -- B -- T -- C	0.000444	0.000030	<nil>	0.000188	0.000019	A -- T -- D	0.000050	0.000010	T -- D	0.000010	0.000004	A -- B -- C -- D	0.000533	0.000032	B -- C -- D	0.000904	0.000042
3.9000	0.0028	0.0001	0.3646	0.9892	0.0108	A -- T	0.000002	0.000002	B -- D	0.000002	0.000002	B	0.000008	0.000004	B -- T	0.000006	0.000003	B -- T -- D	0.000020	0.000006	A -- B -- T -- D	0.000014	0.000005	A -- D	0.000015	0.000005	A -- B -- T	0.000008	0.000004	A -- C	0.000034	0.000008	T	0.000004	0.000003	A -- B	0.000004	0.000003	A -- B -- D	0.000014	0.000005	A -- B -- C	0.000240	0.000022	B -- C	0.000212	0.000020	A -- C -- D	0.002374	0.000069	T -- C -- D	0.000761	0.000038	C	0.017413	0.000185	A -- T -- C -- D	0.005602	0.000105	T -- C	0.000139	0.000016	C -- D	0.957703	0.000284	B -- T -- C -- D	0.001828	0.000060	A -- T -- C	0.000206	0.000020	D	0.009614	0.000138	A -- B -- T -- C -- D	0.001233	0.000049	B -- T -- C	0.000439	0.000029	A -- B -- T -- C	0.000433	0.000029	<nil>	0.000186	0.000019	A -- T -- D	0.000050	0.000010	T -- D	0.000010	0.000004	A -- B -- C -- D	0.000538	0.000033	B -- C -- D	0.000886	0.000042
3.9100	0.0028	0.0001	0.3619	0.9893	0.0107	A -- T	0.000002	0.000002	B -- D	0.000002	0.000002	B -- T	0.000006	0.000003	B -- T -- D	0.000022	0.000007	A -- B -- T -- D	0.000015	0.000005	A -- D	0.000014	0.000005	A -- B -- T	0.000008	0.000004	A -- C	0.000034	0.000008	T	0.000004	0.000003	B	0.000006	0.000003	A -- B	0.000002	0.000002	A -- B -- D	0.000014	0.000005	A -- B -- C	0.000229	0.000021	B -- C	0.000220	0.000021	A -- C -- D	0.002350	0.000068	T -- C -- D	0.000768	0.000039	C	0.017260	0.000184	A -- T -- C -- D	0.005552	0.000105	T -- C	0.000129	0.000016	C -- D	0.958074	0.000283	B -- T -- C -- D	0.001816	0.000060	A -- T -- C	0.000201	0.000020	D	0.009510	0.000137	A -- B -- T -- C -- D	0.001219	0.000049	B -- T -- C	0.000442	0.000030	A -- B -- T -- C	0.000432	0.000029	<nil>	0.000186	0.000019	A -- T -- D	0.000047	0.000010	T -- D	0.000010	0.000004	A -- B -- C -- D	0.000545	0.000033	B -- C -- D	0.000882	0.000042
3.9200	0.0028	0.0001	0.3594	0.9894	0.0106	A -- T	0.000002	0.000002	B -- D	0.000002	0.000002	B -- T	0.000006	0.000003	B -- T -- D	0.000023	0.000007	A -- B -- T -- D	0.000015	0.000005	A -- D	0.000014	0.000005	A -- B -- T	0.000008	0.000004	A -- C	0.000034	0.000008	T	0.000004	0.000003	B	0.000008	0.000004	A -- B -- D	0.000014	0.000005	A -- B -- C	0.000228	0.000021	B -- C	0.000222	0.000021	A -- C -- D	0.002329	0.000068	T -- C -- D	0.000781	0.000039	C	0.017089	0.000183	A -- T -- C -- D	0.005517	0.000105	T -- C	0.000122	0.000015	C -- D	0.958449	0.000282	B -- T -- C -- D	0.001789	0.000059	A -- T -- C	0.000199	0.000020	D	0.009403	0.000136	A -- B -- T -- C -- D	0.001214	0.000049	B -- T -- C	0.000438	0.000029	A -- B -- T -- C	0.000432	0.000029	<nil>	0.000182	0.000019	A -- T -- D	0.000046	0.000010	T -- D	0.000007	0.000004	A -- B -- C -- D	0.000542	0.000033	B -- C -- D	0.000883	0.000042
3.9300	0.0027	0.0001	0.3569	0.9895	0.0105	A -- T	0.000002	0.000002	B -- D	0.000002	0.000002	B -- T	0.000006	0.000003	B -- T -- D	0.000024	0.000007	A -- B -- T -- D	0.000012	0.000005	A -- D	0.000014	0.000005	A -- B -- T	0.000008	0.000004	A -- C	0.000034	0.000008	T	0.000004	0.000003	B	0.000008	0.000004	A -- B -- D	0.000014	0.000005	A -- B -- C	0.000228	0.000021	B -- C	0.000213	0.000020	A -- C -- D	0.002318	0.000068	T -- C -- D	0.000778	0.000039	C	0.016941	0.000182	A -- T -- C -- D	0.005475	0.000104	T -- C	0.000139	0.000016	C -- D	0.958799	0.000281	B -- T -- C -- D	0.001781	0.000059	A -- T -- C	0.000197	0.000020	D	0.009317	0.000136	A -- B -- T -- C -- D	0.001207	0.000049	B -- T -- C	0.000430	0.000029	A -- B -- T -- C	0.000422	0.000029	<nil>	0.000178	0.000019	A -- T -- D	0.000046	0.000010	T -- D	0.000006	0.000003	A -- B -- C -- D	0.000532	0.000032	B -- C -- D	0.000866	0.000041
3.9400	0.0027	0.0001	0.3541	0.9896	0.0104	A -- T	0.000002	0.000002	B -- D	0.000002	0.000002	B -- T	0.000004	0.000003	B -- T -- D	0.000021	0.000006	A -- B -- T -- D	0.000012	0.000005	A -- B	0.000000	0.000000	A -- D	0.000014	0.000005	A -- B -- T	0.000008	0.000004	A -- C	0.000034	0.000008	T	0.000002	0.000002	B	0.000006	0.000003	A -- B -- D	0.000014	0.000005	A -- B -- C	0.000229	0.000021	B -- C	0.000208	0.000020	A -- C -- D	0.002291	0.000068	T -- C -- D	0.000751	0.000038	C	0.016813	0.000182	A -- T -- C -- D	0.005420	0.000104	T -- C	0.000139	0.000016	C -- D	0.959166	0.000280	B -- T -- C -- D	0.001777	0.000059	A -- T -- C	0.000196	0.000020	D	0.009230	0.000135	A -- B -- T -- C -- D	0.001198	0.000049	B -- T -- C	0.000430	0.000029	A -- B -- T -- C	0.000424	0.000029	<nil>	0.000175	0.000019	A -- T -- D	0.000046	0.000010	T -- D	0.000010	0.000004	A -- B -- C -- D	0.000526	0.000032	B -- C -- D	0.000853	0.000041
3.9500	0.0027	0.0001	0.3514	0.9897	0.0103	A -- T	0.000002	0.000002	B -- D	0.000002	0.000002	B -- T	0.000004	0.000003	B -- T -- D	0.000019	0.000006	A -- B -- T -- D	0.000014	0.000005	A -- B	0.000002	0.000002	A -- D	0.000014	0.000005	A -- B -- T	0.000008	0.000004	A -- C	0.000034	0.000008	T	0.000002	0.000002	B	0.000006	0.000003	A -- B -- D	0.000012	0.000005	A -- B -- C	0.000229	0.000021	B -- C	0.000209	0.000020	A -- C -- D	0.002261	0.000067	T -- C -- D	0.000738	0.000038	C	0.016660	0.000181	A -- T -- C -- D	0.005366	0.000103	T -- C	0.000138	0.000016	C -- D	0.959546	0.000278	B -- T -- C -- D	0.001768	0.000059	A -- T -- C	0.000195	0.000020	D	0.009139	0.000134	A -- B -- T -- C -- D	0.001191	0.000048	B -- T -- C	0.000428	0.000029	A -- B -- T -- C	0.000421	0.000029	<nil>	0.000170	0.000018	A -- T -- D	0.000044	0.000009	T -- D	0.000009	0.000004	A -- B -- C -- D	0.000527	0.000032	B -- C -- D	0.000844	0.000041
3.9600	0.0027	0.0001	0.3487	0.9898	0.0102	A -- T	0.000002	0.000002	B -- D	0.000002	0.000002	B -- T	0.000006	0.000003	B -- T -- D	0.000018	0.000006	A -- B -- T -- D	0.000013	0.000005	A -- B	0.000002	0.000002	A -- D	0.000013	0.000005	A -- B -- T	0.000006	0.000003	A -- C	0.000034	0.000008	T	0.000002	0.000002	B	0.000006	0.000003	B -- C	0.000210	0.000020	A -- B -- D	0.000013	0.000005	A -- B -- C	0.000222	0.000021	A -- C -- D	0.002246	0.000067	T -- C -- D	0.000750	0.000038	C	0.016516	0.000180	A -- T -- C -- D	0.005324	0.000103	T -- C	0.000134	0.000016	C -- D	0.959920	0.000277	B -- T -- C -- D	0.001739	0.000059	A -- T -- C	0.000194	0.000020	D	0.009036	0.000134	A -- B -- T -- C -- D	0.001180	0.000048	B -- T -- C	0.000424	0.000029	A -- B -- T -- C	0.000419	0.000029	<nil>	0.000170	0.000018	A -- T -- D	0.000044	0.000009	T -- D	0.000009	0.000004	A -- B -- C -- D	0.000521	0.000032	B -- C -- D	0.000825	0.000040
3.9700	0.0026	0.0001	0.3461	0.9899	0.0101	A -- T	0.000002	0.000002	B -- D	0.000002	0.000002	B -- T	0.000007	0.000004	B -- T -- D	0.000018	0.000006	A -- B	0.000002	0.000002	A -- D	0.000012	0.000005	A -- B -- T -- D	0.000012	0.000005	A -- B -- T	0.000005	0.000003	A -- C	0.000033	0.000008	T	0.000002	0.000002	B	0.000006	0.000003	B -- C	0.000212	0.000020	A -- B -- D	0.000014	0.000005	A -- B -- C	0.000214	0.000021	A -- C -- D	0.002233	0.000067	T -- C -- D	0.000744	0.000038	C	0.016386	0.000179	A -- T -- C -- D	0.005289	0.000102	T -- C	0.000137	0.000016	C -- D	0.960274	0.000276	B -- T -- C -- D	0.001728	0.000058	A -- T -- C	0.000193	0.000020	D	0.008939	0.000133	A -- B -- T -- C -- D	0.001165	0.000048	B -- T -- C	0.000413	0.000029	A -- B -- T -- C	0.000420	0.000029	<nil>	0.000164	0.000018	A -- T -- D	0.000043	0.000009	T -- D	0.000008	0.000004	A -- B -- C -- D	0.000511	0.000032	B -- C -- D	0.000815	0.000040
3.9800	0.0026	0.0001	0.3434	0.9899	0.0101	A -- T	0.000002	0.000002	B -- D	0.000002	0.000002	B -- T	0.000008	0.000004	B -- T -- D	0.000018	0.000006	A -- B	0.000002	0.000002	A -- D	0.000012	0.000005	A -- B -- T -- D	0.000012	0.000005	A -- B -- T	0.000004	0.000003	A -- C	0.000032	0.000008	T	0.000002	0.000002	B	0.000006	0.000003	B -- C	0.000206	0.000020	A -- B -- D	0.000014	0.000005	A -- B -- C	0.000206	0.000020	A -- C -- D	0.002211	0.000066	C	0.016261	0.000179	A -- T -- C -- D	0.005232	0.000102	T -- C	0.000142	0.000016	A -- B -- T -- C -- D	0.001180	0.000048	B -- T -- C	0.000399	0.000028	C -- D	0.960634	0.000275	B -- T -- C -- D	0.001701	0.000058	A -- T -- C	0.000194	0.000020	D	0.008846	0.000132	T -- C -- D	0.000736	0.000038	A -- B -- T -- C	0.000420	0.000029	<nil>	0.000156	0.000018	A -- T -- D	0.000042	0.000009	T -- D	0.000007	0.000004	A -- B -- C -- D	0.000514	0.000032	B -- C -- D	0.000800	0.000040
3.9900	0.0026	0.0001	0.3408	0.9900	0.0100	A -- T	0.000002	0.000002	B -- D	0.000002	0.000002	B -- T	0.000008	0.000004	B -- T -- D	0.000017	0.000006	A -- B	0.000002	0.000002	A -- D	0.000012	0.000005	A -- B -- T -- D	0.000012	0.000005	A -- B -- T	0.000004	0.000003	A -- C	0.000032	0.000008	T	0.000002	0.000002	B	0.000006	0.000003	B -- C	0.000195	0.000020	A -- B -- D	0.000014	0.000005	A -- B -- C	0.000202	0.000020	A -- C -- D	0.002183	0.000066	C	0.016147	0.000178	A -- T -- C -- D	0.005191	0.000102	T -- C	0.000136	0.000016	A -- B -- T -- C -- D	0.001168	0.000048	B -- T -- C	0.000393	0.000028	C -- D	0.960977	0.000274	B -- T -- C -- D	0.001692	0.000058	A -- T -- C	0.000192	0.000020	D	0.008759	0.000132	T -- C -- D	0.000730	0.000037	A -- B -- T -- C	0.000416	0.000029	<nil>	0.000152	0.000017	A -- T -- D	0.000041	0.000009	T -- D	0.000006	0.000003	A -- B -- C -- D	0.000514	0.000032	B -- C -- D	0.000791	0.000040
